47,213,18,1
4,234,11,1
134,276,10,2
19,296,29,2
86,350,23,3
120,381,15,3
103,364,13,3
116,630,26,4
132,597,21,4
62,567,12,4
63,751,17,5
50,751,19,5
14,707,29,5
380,905,28,6
431,911,13,6
365,858,12,6
409,881,9,6
142,155,14,7
223,245,11,7
118,110,15,7
144,217,20,7
225,193,13,7
216,181,10,7
158,188,30,7
162,5,21,8
152,29,17,8
154,12,20,8
177,19,25,8
248,385,24,9
204,382,23,9
263,36,14,10
869,23,10,10
262,11,11,10
230,76,14,10
247,25,24,10
288,747,18,11
274,771,13,11
292,710,8,11
279,699,26,11
303,705,15,11
278,747,10,11
372,178,16,12
346,181,10,12
388,192,17,12
361,215,11,12
353,223,22,12
357,214,11,12
395,195,20,12
326,135,15,12
534,605,10,13
515,632,13,13
317,380,13,14
344,382,17,14
323,288,15,14
324,367,16,14
323,359,15,14
349,360,23,14
338,374,15,14
316,307,30,14
343,289,22,14
498,435,19,15
436,436,23,15
444,429,11,15
470,776,6,16
561,787,9,16
515,812,19,16
533,815,14,16
541,780,10,16
604,459,25,17
567,465,12,17
570,534,19,17
591,448,17,17
736,861,27,18
696,922,11,18
750,809,12,18
684,802,14,18
722,851,8,18
705,463,22,19
642,506,12,19
654,430,20,19
658,527,26,19
899,924,27,20
888,886,30,20
868,869,19,20
870,958,19,20
819,262,13,21
787,326,30,21
787,296,10,21
767,338,25,21
774,442,24,22
785,438,19,22
792,435,18,22
802,562,25,23
830,584,22,23
807,533,12,23
813,608,10,23
951,590,12,24
963,626,10,24
925,654,9,24
878,710,9,24
928,648,24,24
942,584,12,24
965,619,9,24
948,650,20,24
952,586,16,24
905,266,16,25
883,311,29,25
939,445,30,26
923,482,28,26
998,481,18,26
