76,60,7,1
123,7,7,1
7,447,15,2
220,707,11,4
123,701,16,4
22,746,4,4
255,650,4,4
133,587,7,4
25,911,19,5
58,896,11,5
34,848,11,5
8,843,12,5
7,879,18,5
5,882,14,5
210,992,7,6
487,1011,5,6
325,973,11,6
428,935,18,6
126,967,14,7
128,980,6,7
132,974,6,7
97,410,5,8
142,476,9,8
260,197,8,9
263,117,16,9
194,62,9,9
184,207,7,9
209,61,6,9
218,92,5,9
248,197,5,9
172,267,13,10
248,354,10,10
217,402,6,10
242,356,7,10
340,10,9,11
430,608,15,12
339,569,12,12
206,609,9,12
333,573,12,12
322,620,8,12
324,623,9,12
452,853,8,13
385,761,4,13
378,850,15,13
235,765,6,13
294,783,22,13
321,805,20,13
316,238,8,14
305,276,9,14
363,312,11,14
418,336,6,14
382,325,15,14
533,236,11,15
429,223,9,15
479,196,5,15
474,198,8,15
402,278,12,15
478,182,9,15
384,179,11,15
352,93,5,15
480,225,8,15
543,68,7,17
579,118,8,17
571,39,11,17
481,16,21,17
446,67,12,17
534,76,9,17
480,26,8,17
594,99,11,17
479,99,6,17
574,151,5,17
443,10,6,17
573,113,7,17
504,432,16,18
462,445,15,18
481,452,3,18
515,760,9,19
521,765,15,19
599,704,5,19
525,722,19,19
528,723,17,19
452,632,19,19
484,524,7,20
488,516,23,20
510,480,7,20
519,514,20,20
558,530,7,20
729,884,6,21
649,838,5,21
650,914,14,21
595,883,14,21
579,819,13,21
589,391,12,22
696,338,7,22
648,372,11,22
549,313,13,22
571,295,7,22
613,345,8,22
586,333,15,22
655,331,8,22
586,335,14,22
635,331,6,22
677,156,10,23
658,266,9,23
714,279,5,23
659,184,12,23
648,161,8,23
643,184,18,23
704,574,14,24
649,601,10,24
669,609,5,24
733,568,11,24
607,596,12,24
629,569,7,24
638,523,7,24
606,566,11,24
647,593,5,24
720,87,6,25
670,2,17,25
691,17,12,25
717,23,6,25
723,95,6,25
619,7,8,25
672,704,8,27
646,749,14,27
703,625,10,27
679,747,13,27
713,613,10,27
699,712,8,27
677,753,14,27
770,398,18,28
675,394,7,28
759,436,21,28
743,486,11,28
780,377,16,28
782,458,17,28
780,436,7,28
688,374,7,28
753,372,12,28
782,319,10,28
781,788,18,29
849,806,23,29
796,763,14,29
839,767,20,29
783,846,6,29
761,783,11,29
882,781,12,29
845,774,20,29
860,1011,7,30
852,878,5,30
818,925,10,30
859,872,8,30
855,933,12,30
814,931,12,30
803,555,5,31
819,622,17,31
782,564,7,31
750,631,4,31
801,631,3,31
750,642,4,31
782,26,10,32
846,75,6,32
861,238,7,33
887,303,6,33
788,265,5,33
853,286,7,33
893,301,3,33
829,232,5,33
857,214,14,33
855,666,9,34
840,680,7,34
959,419,6,35
978,475,8,35
853,534,7,36
865,511,7,36
938,634,7,36
899,635,4,36
935,654,3,36
912,502,7,36
997,76,7,37
996,36,18,37
