22,15,16,1
56,255,21,2
117,178,9,2
26,277,14,2
85,188,17,2
30,209,19,2
34,161,17,2
28,388,5,2
112,208,15,2
38,319,7,2
110,204,12,2
29,159,11,2
39,309,16,2
74,151,18,2
48,266,19,2
33,302,8,2
105,202,16,2
72,165,17,2
72,309,11,2
44,117,6,2
22,327,11,2
79,175,20,2
86,311,7,2
43,132,5,2
25,177,8,2
72,117,10,2
113,254,6,2
102,183,10,2
56,347,10,2
13,144,6,2
86,160,12,2
71,343,7,2
102,135,11,2
113,167,8,2
57,104,12,2
85,130,4,2
104,134,7,2
26,343,9,2
83,331,6,2
12,453,16,3
12,452,18,3
5,443,23,3
19,432,19,3
40,452,13,3
5,435,13,3
44,439,12,3
32,456,5,3
5,446,7,3
25,483,14,3
12,454,5,3
26,468,8,3
24,476,5,3
23,417,4,3
24,632,18,4
38,910,18,5
46,899,11,5
49,1011,18,5
10,992,28,5
18,962,8,5
53,1010,11,5
51,903,15,5
30,935,9,5
55,981,5,5
14,988,12,5
12,903,6,5
2,966,5,5
58,994,6,5
18,1006,10,5
51,947,5,5
130,776,30,6
114,813,25,6
123,800,30,6
65,722,23,6
169,687,17,6
92,708,15,6
80,794,22,6
71,756,28,6
186,706,22,6
89,777,22,6
98,697,13,6
102,713,9,6
145,807,20,6
145,727,23,6
143,729,24,6
93,800,25,6
102,832,11,6
40,757,8,6
54,809,6,6
125,683,18,6
178,695,17,6
194,701,14,6
102,705,7,6
90,690,9,6
85,815,13,6
103,830,14,6
121,701,7,6
62,719,13,6
62,813,12,6
108,723,9,6
195,701,17,6
106,855,8,6
70,698,14,6
187,758,13,6
143,722,23,6
115,732,21,6
120,836,7,6
196,732,14,6
89,718,4,6
49,744,9,6
107,707,11,6
127,687,15,6
95,790,8,6
61,710,6,6
145,687,13,6
114,719,10,6
41,764,15,6
105,720,9,6
159,797,8,6
173,772,6,6
91,808,7,6
98,818,10,6
100,512,12,7
164,588,14,7
77,529,4,7
83,509,7,7
147,543,19,7
76,536,11,7
86,634,15,7
190,565,17,7
190,603,5,7
98,660,7,7
180,631,12,7
205,614,11,7
29,576,10,7
93,537,11,7
209,515,11,7
114,661,5,7
101,568,12,7
49,527,6,7
178,614,7,7
237,606,7,7
159,665,8,7
71,495,5,7
165,659,4,7
168,662,8,7
128,479,13,8
223,488,10,8
155,463,27,8
211,453,29,8
169,421,14,8
125,440,19,8
208,424,18,8
151,452,14,8
221,486,8,8
119,421,6,8
217,471,18,8
244,397,12,8
162,392,9,8
239,406,14,8
212,447,6,8
230,433,13,8
171,411,19,8
162,421,9,8
247,385,9,8
227,396,18,8
211,396,18,8
127,463,7,8
134,481,10,8
152,444,12,8
136,454,10,8
173,438,7,8
247,372,8,8
146,459,9,8
214,500,5,8
183,334,26,9
145,367,13,9
109,321,23,9
189,294,29,9
117,340,11,9
137,288,12,9
145,278,14,9
124,292,20,9
109,364,11,9
203,305,22,9
155,234,12,9
140,279,13,9
141,344,18,9
148,247,16,9
148,269,15,9
110,356,13,9
106,361,9,9
233,301,13,9
108,311,11,9
219,307,9,9
145,268,7,9
166,257,5,9
197,319,6,9
134,276,13,9
105,312,8,9
218,324,7,9
179,912,5,10
215,918,7,10
115,972,7,10
161,9,18,11
171,61,30,11
200,30,28,11
148,76,22,11
179,30,13,11
132,29,14,11
208,64,28,11
242,53,21,11
192,135,10,11
142,17,21,11
165,118,14,11
243,30,9,11
147,6,12,11
135,83,10,11
156,76,14,11
144,29,11,11
156,115,11,11
127,70,8,11
150,81,12,11
260,77,7,11
261,94,6,11
130,93,6,11
249,42,6,11
