2,167,11,1
20,83,13,1
9,177,11,1
25,96,11,1
6,369,15,2
32,438,15,3
29,506,8,3
95,600,23,4
73,637,11,4
32,571,19,4
116,620,9,4
71,640,9,4
48,717,13,5
87,678,9,5
80,727,6,5
38,724,11,5
44,706,12,5
50,900,7,6
49,906,8,6
48,923,6,6
34,916,6,6
34,921,5,6
32,919,4,6
73,870,11,7
67,871,20,7
71,870,21,7
90,950,14,7
83,12,12,8
104,12,18,8
60,3,9,8
113,14,10,8
91,5,17,8
91,3,15,8
92,15,9,8
97,5,16,8
99,278,7,9
134,334,29,9
109,215,26,9
127,343,12,9
129,341,13,9
95,280,12,9
194,536,15,10
211,559,21,10
204,629,22,10
161,558,18,10
321,938,8,11
311,814,10,11
274,827,7,11
294,833,9,11
287,857,12,11
296,923,6,11
205,109,14,12
221,73,19,12
222,75,17,12
370,455,7,13
378,454,8,13
399,470,10,13
390,488,11,13
256,715,4,14
423,715,20,14
258,728,4,14
427,718,8,14
373,709,9,14
431,181,6,15
375,263,10,15
373,272,7,15
370,264,14,15
385,268,8,15
362,260,10,15
360,259,9,15
362,259,8,15
362,261,8,15
383,268,7,15
399,247,10,15
392,130,10,16
395,118,14,16
391,124,12,16
328,96,17,16
379,184,11,16
378,186,10,16
440,637,8,17
548,602,4,17
612,607,18,17
611,608,21,17
610,604,16,17
435,621,13,17
620,612,18,17
436,631,10,17
490,646,9,17
454,1020,4,18
475,1019,20,18
442,959,23,18
423,1008,17,18
493,982,16,18
478,941,6,18
422,968,7,18
448,986,16,18
522,762,13,19
517,758,14,19
485,797,14,19
532,758,12,19
542,764,15,19
406,551,10,20
407,530,9,20
447,554,11,20
420,558,6,20
408,555,7,20
465,571,7,20
467,574,9,20
406,571,8,20
403,557,11,20
445,568,12,20
440,557,6,20
502,410,13,21
501,406,14,21
526,502,19,21
441,488,9,21
518,533,9,21
516,512,10,21
536,425,10,21
476,522,9,21
630,1007,10,22
607,948,11,22
604,947,10,22
607,989,10,22
643,1019,10,22
720,298,8,23
717,275,20,23
621,254,7,23
698,262,6,23
725,247,19,23
621,244,12,23
720,283,7,23
627,935,17,24
643,930,8,24
562,928,12,24
634,925,4,24
594,907,15,24
611,848,8,24
575,920,27,24
543,900,8,24
535,860,15,24
576,905,18,24
661,955,7,24
546,886,3,24
549,849,6,24
590,838,11,24
601,881,23,24
676,1010,7,24
593,886,8,24
534,888,17,24
564,912,8,24
603,849,4,24
610,843,8,24
589,904,7,24
612,854,8,24
589,930,6,24
600,908,5,24
582,855,9,24
630,867,6,24
545,922,8,24
677,1017,3,24
587,841,5,24
562,835,4,24
602,905,26,24
530,899,22,24
598,34,10,25
585,60,14,25
614,40,13,25
581,60,11,25
619,531,24,26
639,528,25,26
579,494,16,26
671,494,11,26
647,113,12,27
650,72,9,27
681,114,9,27
588,110,5,27
613,105,5,27
620,107,6,27
628,121,5,27
634,81,11,27
690,64,24,27
620,118,8,27
644,63,24,27
719,393,30,28
727,378,27,28
744,417,27,28
756,381,14,28
723,43,17,29
726,45,12,29
750,27,19,29
758,5,14,29
814,47,9,29
824,537,30,30
824,532,29,30
835,496,18,30
819,494,17,30
875,376,14,31
898,352,11,31
797,332,11,31
880,357,6,31
864,101,11,32
882,137,8,32
879,120,9,32
867,157,26,32
866,141,23,32
878,153,16,32
879,124,12,32
977,139,21,33
1005,173,24,33
999,214,9,33
