12,228,10,1
55,72,15,1
57,12,16,1
34,104,29,1
89,40,28,1
35,20,24,1
16,92,21,1
70,3,16,1
26,103,26,1
89,65,30,1
81,38,19,1
106,38,20,1
94,58,29,1
105,56,18,1
12,131,11,1
44,111,12,1
90,42,19,1
114,51,20,1
85,71,16,1
25,107,12,1
10,114,18,1
95,12,17,1
55,107,14,1
91,55,19,1
83,37,15,1
67,15,18,1
96,53,15,1
119,346,18,2
74,307,19,2
104,357,18,2
154,334,18,2
138,358,14,2
139,382,20,2
89,265,14,2
168,419,8,2
110,283,28,2
18,301,15,2
142,336,30,2
191,290,10,2
168,343,21,2
184,321,19,2
168,384,12,2
81,279,30,2
212,313,13,2
108,393,30,2
172,228,11,2
31,276,13,2
158,355,21,2
176,242,15,2
121,391,29,2
152,319,24,2
144,238,17,2
184,256,17,2
207,300,16,2
105,391,19,2
191,255,14,2
127,434,15,2
113,254,18,2
123,409,14,2
157,302,27,2
210,324,14,2
165,347,13,2
206,353,15,2
167,369,20,2
135,355,28,2
181,340,21,2
136,391,24,2
144,359,28,2
168,362,23,2
130,333,18,2
32,292,12,2
155,356,18,2
161,372,10,2
176,286,11,2
135,441,11,2
229,355,9,2
181,368,19,2
206,265,14,2
47,298,15,2
145,380,18,2
204,321,18,2
159,370,18,2
20,295,13,2
138,408,12,2
119,334,23,2
202,348,18,2
172,243,15,2
39,270,12,2
152,249,19,2
50,245,15,2
217,249,11,2
82,245,12,2
151,335,24,2
37,281,12,2
113,418,13,2
188,270,19,2
129,352,10,2
150,428,14,2
67,326,15,2
60,320,16,2
60,223,12,2
159,353,12,2
207,263,14,2
33,306,16,2
171,368,11,2
182,343,11,2
45,359,30,3
14,333,11,3
53,328,26,3
28,350,13,3
26,345,13,3
27,446,30,4
83,441,11,4
69,451,25,4
88,414,30,4
14,443,17,4
4,418,20,4
136,483,10,4
98,490,12,4
18,424,22,4
83,441,27,4
59,485,15,4
97,427,30,4
98,432,30,4
45,477,12,4
78,514,11,4
69,448,24,4
76,381,20,4
47,496,16,4
80,443,25,4
46,485,21,4
54,438,16,4
28,377,17,4
83,415,28,4
60,458,16,4
6,364,20,4
94,459,9,4
89,437,17,4
16,473,18,4
81,485,17,4
5,460,17,4
87,459,12,4
23,544,8,4
74,542,9,4
6,352,13,4
53,508,8,4
44,516,14,4
21,499,8,4
107,452,11,4
119,471,15,4
107,489,10,4
111,437,16,4
82,467,15,4
115,442,12,4
2,445,11,4
120,501,9,4
141,650,6,5
108,735,24,5
117,637,18,5
75,759,25,5
92,687,30,5
125,585,12,5
145,636,11,5
38,644,22,5
36,653,8,5
162,670,17,5
14,662,29,5
2,744,16,5
69,635,26,5
48,650,22,5
95,644,29,5
112,590,17,5
83,602,24,5
88,657,15,5
118,681,24,5
33,577,14,5
30,637,24,5
77,762,22,5
145,683,19,5
129,677,25,5
121,682,24,5
72,590,12,5
2,746,9,5
31,661,22,5
77,733,28,5
13,612,17,5
65,584,17,5
118,694,27,5
115,666,28,5
33,658,28,5
73,615,24,5
89,640,8,5
128,664,11,5
161,668,11,5
52,749,27,5
54,646,30,5
103,585,21,5
86,674,26,5
47,645,8,5
11,740,9,5
123,644,19,5
111,672,29,5
27,665,8,5
59,598,21,5
102,662,20,5
61,607,22,5
72,609,21,5
49,756,20,5
113,572,19,5
110,583,14,5
51,674,25,5
118,626,8,5
96,650,8,5
174,720,8,5
44,606,10,5
137,599,15,5
97,574,15,5
102,613,14,5
65,572,9,5
19,613,8,5
145,711,16,5
124,562,9,5
57,608,25,5
103,704,7,5
63,617,16,5
134,677,19,5
106,717,7,5
71,587,15,5
126,683,12,5
148,731,9,5
44,759,19,5
56,819,12,6
70,824,16,6
12,853,11,6
41,839,13,6
47,839,14,6
21,859,13,6
97,798,13,6
63,863,14,6
14,928,9,6
28,832,8,6
6,876,8,6
12,862,11,6
112,783,6,6
89,800,8,6
68,797,8,6
85,805,11,6
10,888,14,6
94,811,18,6
88,798,11,6
111,799,11,6
77,812,11,6
69,828,6,6
34,808,6,6
43,844,11,6
71,862,15,6
72,856,15,6
38,819,7,6
76,818,13,6
30,842,7,6
54,835,15,6
38,802,6,6
23,842,10,6
28,822,7,6
104,799,14,6
178,140,18,7
284,206,11,7
241,151,20,7
85,115,13,7
24,158,13,7
71,122,14,7
84,113,15,7
88,926,6,8
152,912,11,8
173,809,14,8
153,897,15,8
143,787,5,8
108,840,28,8
201,837,10,8
136,805,22,8
101,899,19,8
150,907,10,8
108,945,5,8
145,835,30,8
64,914,7,8
93,858,27,8
136,792,18,8
27,896,14,8
210,811,8,8
24,902,13,8
189,825,11,8
172,803,18,8
154,915,8,8
117,926,8,8
176,792,14,8
138,817,8,8
204,806,12,8
177,809,7,8
202,773,8,8
31,912,14,8
194,816,11,8
181,818,18,8
25,883,15,8
46,903,5,8
91,858,21,8
44,929,11,8
138,911,15,8
51,887,6,8
197,782,7,8
203,827,6,8
52,893,19,8
29,904,5,8
117,814,19,8
53,916,15,8
147,892,10,8
115,904,11,8
172,806,11,8
94,896,5,8
87,916,8,8
71,914,16,8
167,756,10,8
164,833,27,8
65,940,5,8
54,939,6,8
145,817,5,8
235,735,7,8
141,797,18,8
98,909,7,8
190,856,15,8
115,857,6,8
196,864,10,8
123,789,11,8
166,739,9,8
184,811,12,8
130,816,20,8
185,779,16,8
186,889,7,8
118,913,6,8
205,783,6,8
130,808,15,8
194,759,12,8
145,908,8,8
186,882,14,8
122,808,12,8
221,778,8,8
57,946,8,8
150,1002,23,9
178,984,5,9
143,982,20,9
130,978,18,9
176,946,4,9
132,967,5,9
230,956,10,9
215,1013,4,9
173,17,25,10
135,4,23,10
235,49,22,10
168,27,25,10
262,2,17,10
214,37,18,10
111,2,15,10
208,27,24,10
272,59,18,10
218,27,23,10
213,24,27,10
217,19,20,10
140,44,16,10
266,44,19,10
249,15,17,10
253,34,22,10
219,5,30,10
225,25,28,10
251,51,20,10
224,14,21,10
249,28,18,10
207,17,24,10
221,24,29,10
233,11,26,10
209,33,24,10
183,12,20,10
214,16,27,10
253,12,17,10
258,32,22,10
220,32,19,10
227,6,17,10
232,4,22,10
229,16,15,10
201,32,19,10
262,93,14,10
228,37,27,10
218,37,12,10
199,7,11,10
246,15,12,10
221,23,17,10
221,15,24,10
271,51,17,10
154,7,12,10
273,61,15,10
229,36,13,10
210,12,12,10
127,3,20,10
225,31,15,10
220,31,16,10
237,21,28,10
188,23,20,10
254,82,13,10
168,4,18,10
255,43,12,10
264,72,17,10
272,16,18,10
240,14,23,10
211,27,27,10
227,34,19,10
212,25,13,10
230,49,19,10
255,87,15,10
217,43,18,10
213,36,26,10
271,27,16,10
259,54,17,10
323,68,12,10
230,38,21,10
246,32,17,10
275,24,14,10
269,99,12,10
214,42,16,10
253,7,15,10
245,46,18,10
221,25,20,10
272,85,15,10
282,11,12,10
269,89,11,10
237,24,13,10
289,60,13,10
263,79,13,10
170,23,20,10
311,549,19,11
191,559,14,11
362,610,13,11
253,642,18,11
288,610,19,11
184,555,13,11
243,643,23,11
326,580,12,11
233,716,7,11
286,537,17,11
251,575,28,11
368,569,7,11
337,633,7,11
314,559,18,11
259,636,17,11
341,545,19,11
356,575,19,11
255,609,19,11
291,593,30,11
242,623,18,11
369,603,21,11
332,567,28,11
259,645,24,11
322,557,17,11
257,557,21,11
268,675,9,11
257,523,18,11
325,558,18,11
199,613,16,11
262,558,17,11
246,553,8,11
192,525,11,11
246,654,19,11
284,660,8,11
280,668,16,11
321,645,8,11
361,573,22,11
235,554,20,11
224,516,19,11
224,606,21,11
376,570,19,11
216,524,15,11
260,557,26,11
287,594,29,11
190,556,12,11
206,536,13,11
212,639,16,11
212,555,14,11
230,709,6,11
240,652,19,11
204,610,13,11
230,517,10,11
255,675,13,11
265,669,9,11
204,536,12,11
192,618,10,11
270,534,12,11
217,575,9,11
332,567,18,11
204,552,15,11
295,564,7,11
287,567,29,11
275,567,9,11
218,616,12,11
376,610,18,11
313,552,17,11
348,634,8,11
205,622,15,11
264,546,8,11
275,540,9,11
265,661,8,11
173,541,9,11
281,668,10,11
355,599,9,11
237,654,12,11
224,518,7,11
295,558,9,11
311,431,18,12
333,468,11,12
398,479,11,12
388,495,22,12
250,450,19,12
332,453,8,12
295,452,15,12
343,509,30,12
357,450,16,12
406,502,21,12
289,430,19,12
359,517,30,12
369,475,10,12
317,446,25,12
376,524,17,12
364,478,29,12
387,514,21,12
347,509,30,12
226,478,15,12
361,469,25,12
328,504,30,12
204,432,11,12
358,512,14,12
363,514,28,12
392,514,21,12
344,474,8,12
395,497,20,12
389,511,29,12
361,542,19,12
342,516,30,12
382,463,20,12
395,522,21,12
206,505,17,12
183,511,10,12
297,431,14,12
317,443,27,12
391,483,16,12
354,498,27,12
389,492,20,12
286,435,9,12
418,516,11,12
242,448,21,12
391,519,18,12
366,522,20,12
396,511,13,12
378,515,29,12
245,446,20,12
190,497,11,12
401,549,15,12
337,501,23,12
206,445,9,12
425,526,11,12
397,572,14,12
234,463,12,12
183,477,9,12
400,497,10,12
337,512,10,12
371,468,15,12
388,510,11,12
378,538,16,12
417,518,15,12
344,530,15,12
209,451,12,12
373,551,15,12
416,475,12,12
225,506,13,12
430,487,8,12
322,448,22,12
239,458,13,12
313,910,8,13
307,920,19,13
301,913,10,13
281,854,14,13
268,865,8,13
230,883,17,13
319,955,21,13
289,898,30,13
273,987,4,13
265,969,6,13
321,956,10,13
285,838,11,13
334,955,13,13
283,952,21,13
218,893,7,13
277,833,12,13
221,879,8,13
209,918,9,13
230,919,5,13
257,933,26,13
244,854,10,13
243,856,8,13
252,838,7,13
301,953,5,13
258,851,8,13
240,943,7,13
237,838,10,13
237,930,7,13
323,931,5,13
205,904,11,13
218,914,6,13
253,833,13,13
216,914,11,13
233,868,8,13
266,833,7,13
304,986,10,13
373,841,10,14
295,778,8,14
380,944,30,14
267,1014,7,14
462,982,13,14
386,951,30,14
393,940,30,14
407,1017,9,14
320,1025,21,14
397,939,30,14
367,931,30,14
387,962,11,14
296,820,9,14
336,840,6,14
310,794,13,14
322,833,19,14
403,880,28,14
393,950,25,14
236,759,8,14
389,1022,20,14
380,912,30,14
321,1018,20,14
259,994,6,14
358,1025,14,14
351,935,18,14
360,896,30,14
273,1014,8,14
333,866,19,14
462,948,12,14
327,878,10,14
362,978,8,14
388,868,24,14
364,882,27,14
336,823,16,14
348,859,21,14
353,993,6,14
359,942,18,14
372,1010,20,14
356,999,11,14
473,916,9,14
377,1018,18,14
280,800,7,14
336,1016,8,14
298,797,6,14
456,996,5,14
328,1004,13,14
380,870,23,14
313,999,11,14
386,1025,4,14
362,869,27,14
428,999,7,14
346,1006,9,14
378,953,8,14
472,946,12,14
429,966,13,14
437,973,20,14
337,844,11,14
434,977,9,14
368,825,10,14
369,833,15,14
472,958,10,14
385,847,8,14
347,885,27,14
264,1025,7,14
421,949,25,14
403,1013,5,14
320,1011,10,14
453,911,11,14
338,841,12,14
367,862,24,14
281,1007,11,14
332,866,7,14
383,842,12,14
312,808,15,14
364,831,5,14
372,1007,8,14
342,1000,10,14
347,1011,15,14
316,854,9,14
416,924,7,14
371,952,11,14
342,808,10,14
414,982,7,14
334,863,14,14
369,908,4,14
374,952,9,14
456,917,10,14
346,827,12,14
317,1003,7,14
456,974,13,14
456,972,8,14
344,841,21,14
348,898,5,14
272,786,8,14
389,845,9,14
411,987,18,14
283,776,11,14
320,840,20,14
409,989,13,14
369,994,12,14
345,855,20,14
379,958,11,14
378,1025,16,14
359,996,14,14
373,863,12,14
333,867,10,14
327,848,10,14
333,1007,12,14
299,1023,6,14
441,978,17,14
338,875,10,14
342,837,18,14
467,986,4,14
299,863,7,14
458,966,18,14
326,857,6,14
436,985,9,14
281,759,5,14
335,825,5,14
356,924,11,14
292,857,9,14
270,758,8,14
304,826,7,14
443,990,12,14
301,777,9,14
317,857,7,14
470,951,8,14
345,852,9,14
349,986,11,14
348,810,7,14
390,902,5,14
418,980,9,14
348,378,11,15
370,291,13,15
396,390,8,15
406,322,19,15
451,280,12,15
371,338,25,15
392,285,17,15
394,334,12,15
327,337,21,15
313,356,28,15
307,299,13,15
377,362,11,15
297,340,13,15
407,316,10,15
377,332,22,15
427,409,9,15
337,390,12,15
411,375,12,15
392,248,14,15
382,323,22,15
413,320,18,15
327,382,15,15
404,390,14,15
401,371,17,15
274,332,9,15
383,253,15,15
382,366,20,15
389,389,13,15
414,301,17,15
298,396,11,15
279,347,13,15
370,249,14,15
428,282,12,15
405,365,13,15
402,355,16,15
396,346,11,15
293,332,17,15
284,309,11,15
427,352,10,15
373,288,19,15
395,306,21,15
372,259,13,15
330,254,11,15
490,267,12,15
392,232,12,15
288,361,13,15
369,316,29,15
285,296,15,15
400,360,15,15
298,367,9,15
450,344,11,15
384,398,9,15
282,352,11,15
470,297,11,15
377,231,11,15
457,280,13,15
386,384,14,15
419,166,16,16
461,22,10,16
402,145,16,16
483,156,11,16
377,160,25,16
376,127,19,16
494,174,14,16
363,192,15,16
406,207,13,16
401,78,11,16
489,225,12,16
378,155,22,16
392,188,25,16
394,195,24,16
356,160,12,16
347,123,12,16
317,177,12,16
341,168,14,16
369,160,13,16
391,183,28,16
383,101,15,16
433,122,11,16
398,131,23,16
358,96,17,16
423,235,11,16
502,207,10,16
385,152,12,16
507,247,13,16
474,132,11,16
433,119,16,16
367,133,14,16
352,136,11,16
402,94,12,16
366,100,11,16
475,180,22,16
438,107,11,16
364,134,17,16
374,118,16,16
436,230,10,16
403,129,15,16
380,110,11,16
345,175,13,16
485,175,13,16
